Date,P,D,E,CPI,Date Fraction,Long IR GS10,Real Price,Real Dividend,Real Earnings,CAPE (P/E10),Date (CCYY-MM)
1962.07,56.97,2.07,3.49,30.3,1962.54,4.01,459.1,16.65,28.12,17.14,1962-07
1962.08,58.52,2.07,3.51,30.3,1962.62,3.98,471.59,16.71,28.29,17.57,1962-08
1962.09,58,2.08,3.53,30.4,1962.71,3.98,465.86,16.71,28.35,17.32,1962-09
1962.10,56.17,2.1,3.58,30.4,1962.79,3.93,451.16,16.84,28.73,16.74,1962-10
1962.11,60.04,2.11,3.62,30.4,1962.87,3.92,482.25,16.97,29.1,17.85,1962-11
1962.12,62.64,2.13,3.67,30.4,1962.96,3.86,503.13,17.11,29.48,18.59,1962-12
1963.01,65.06,2.14,3.68,30.4,1963.04,3.83,522.57,17.16,29.58,19.26,1963-01
1963.02,65.92,2.14,3.7,30.4,1963.12,3.92,529.48,17.22,29.69,19.47,1963-02
1963.03,65.67,2.15,3.71,30.5,1963.21,3.93,525.74,17.21,29.7,19.29,1963-03
1963.04,68.76,2.17,3.75,30.5,1963.29,3.97,550.48,17.35,30.05,20.15,1963-04
1963.05,70.14,2.18,3.8,30.5,1963.37,3.93,561.52,17.48,30.4,20.51,1963-05
1963.06,70.11,2.2,3.84,30.6,1963.46,3.99,559.45,17.56,30.64,20.38,1963-06
1963.07,69.07,2.2,3.88,30.7,1963.54,4.02,549.36,17.52,30.86,19.97,1963-07
1963.08,70.98,2.21,3.92,30.7,1963.62,4,564.55,17.55,31.18,20.47,1963-08
1963.09,72.85,2.21,3.96,30.7,1963.71,4.08,579.42,17.58,31.5,20.96,1963-09
1963.10,73.03,2.23,3.98,30.8,1963.79,4.11,578.97,17.71,31.55,20.89,1963-10
1963.11,72.62,2.26,4,30.8,1963.87,4.12,575.72,17.89,31.71,20.72,1963-11
1963.12,74.17,2.28,4.02,30.9,1963.96,4.13,586.1,18.02,31.77,21.04,1963-12
1964.01,76.45,2.3,4.07,30.9,1964.04,4.17,604.12,18.15,32.19,21.63,1964-01
1964.02,77.39,2.31,4.13,30.9,1964.12,4.15,611.55,18.28,32.61,21.83,1964-02
1964.03,78.8,2.33,4.18,30.9,1964.21,4.22,622.69,18.41,33.03,22.17,1964-03
1964.04,79.94,2.35,4.23,30.9,1964.29,4.23,631.7,18.54,33.43,22.42,1964-04
1964.05,80.72,2.36,4.28,30.9,1964.37,4.2,637.86,18.68,33.82,22.57,1964-05
1964.06,80.24,2.38,4.33,31,1964.46,4.17,632.02,18.75,34.11,22.3,1964-06
1964.07,83.22,2.4,4.38,31.1,1964.54,4.19,653.39,18.84,34.36,22.98,1964-07
1964.08,82,2.42,4.42,31,1964.62,4.19,645.88,19.06,34.84,22.65,1964-08
1964.09,83.41,2.44,4.47,31.1,1964.71,4.2,654.88,19.16,35.1,22.89,1964-09
1964.10,84.85,2.46,4.5,31.1,1964.79,4.19,666.18,19.31,35.3,23.21,1964-10
1964.11,85.44,2.48,4.52,31.2,1964.87,4.15,668.67,19.41,35.4,23.23,1964-11
1964.12,83.96,2.5,4.55,31.2,1964.96,4.18,657.08,19.57,35.61,22.75,1964-12
1965.01,86.12,2.52,4.59,31.2,1965.04,4.19,673.99,19.7,35.95,23.27,1965-01
1965.02,86.75,2.53,4.64,31.2,1965.12,4.21,678.92,19.83,36.29,23.37,1965-02
1965.03,86.83,2.55,4.68,31.3,1965.21,4.21,677.37,19.89,36.51,23.25,1965-03
1965.04,87.97,2.57,4.73,31.4,1965.29,4.2,684.08,19.99,36.81,23.42,1965-04
1965.05,89.28,2.59,4.79,31.4,1965.37,4.21,694.27,20.14,37.22,23.71,1965-05
1965.06,85.04,2.61,4.84,31.6,1965.46,4.21,657.11,20.17,37.4,22.39,1965-06
1965.07,84.91,2.63,4.89,31.6,1965.54,4.2,656.11,20.3,37.76,22.3,1965-07
1965.08,86.49,2.64,4.93,31.6,1965.62,4.25,668.32,20.43,38.12,22.67,1965-08
1965.09,89.38,2.66,4.98,31.6,1965.71,4.29,690.65,20.55,38.48,23.37,1965-09
1965.10,91.39,2.68,5.05,31.7,1965.79,4.35,703.95,20.64,38.9,23.78,1965-10
1965.11,92.15,2.7,5.12,31.7,1965.87,4.45,709.8,20.8,39.44,23.93,1965-11
1965.12,91.73,2.72,5.19,31.8,1965.96,4.62,704.35,20.89,39.85,23.69,1965-12
1966.01,93.32,2.74,5.24,31.8,1966.04,4.61,716.56,21.04,40.24,24.06,1966-01
1966.02,92.69,2.76,5.29,32,1966.12,4.83,707.27,21.06,40.37,23.7,1966-02
1966.03,88.88,2.78,5.34,32.1,1966.21,4.87,676.09,21.15,40.62,22.61,1966-03
1966.04,91.6,2.8,5.38,32.3,1966.29,4.75,692.46,21.14,40.67,23.11,1966-04
1966.05,86.78,2.81,5.42,32.3,1966.37,4.78,656.02,21.27,40.97,21.85,1966-05
1966.06,86.06,2.83,5.46,32.4,1966.46,4.81,648.57,21.33,41.15,21.56,1966-06
1966.07,85.84,2.85,5.48,32.5,1966.54,5.02,644.93,21.41,41.15,21.38,1966-07
1966.08,80.65,2.87,5.49,32.7,1966.62,5.22,602.23,21.43,41.02,19.91,1966-08
1966.09,77.81,2.89,5.51,32.7,1966.71,5.18,581.02,21.58,41.14,19.16,1966-09
1966.10,77.13,2.88,5.52,32.9,1966.79,5.01,572.44,21.4,40.99,18.83,1966-10
1966.11,80.99,2.88,5.54,32.9,1966.87,5.16,601.09,21.35,41.09,19.71,1966-11
1966.12,81.33,2.87,5.55,32.9,1966.96,4.84,603.61,21.3,41.19,19.74,1966-12
1967.01,84.45,2.88,5.52,32.9,1967.04,4.58,626.77,21.37,40.94,20.43,1967-01
1967.02,87.36,2.89,5.48,32.9,1967.12,4.63,648.37,21.45,40.7,21.07,1967-02
1967.03,89.42,2.9,5.45,33,1967.21,4.54,661.64,21.46,40.33,21.44,1967-03
1967.04,90.96,2.9,5.41,33.1,1967.29,4.59,671,21.39,39.91,21.69,1967-04
1967.05,92.59,2.9,5.37,33.2,1967.37,4.85,680.97,21.33,39.49,21.95,1967-05
1967.06,91.43,2.9,5.33,33.3,1967.46,5.02,670.42,21.26,39.08,21.55,1967-06
1967.07,93.01,2.91,5.32,33.4,1967.54,5.16,679.96,21.25,38.89,21.8,1967-07
1967.08,94.49,2.91,5.31,33.5,1967.62,5.28,688.72,21.23,38.7,22.03,1967-08
1967.09,95.81,2.92,5.3,33.6,1967.71,5.3,696.26,21.22,38.52,22.22,1967-09
1967.10,95.66,2.92,5.31,33.7,1967.79,5.48,693.11,21.16,38.47,22.07,1967-10
1967.11,92.66,2.92,5.32,33.8,1967.87,5.75,669.39,21.09,38.43,21.26,1967-11
1967.12,95.3,2.92,5.33,33.9,1967.96,5.7,686.43,21.03,38.39,21.75,1967-12
1968.01,95.04,2.93,5.37,34.1,1968.04,5.53,680.54,20.98,38.43,21.51,1968-01
1968.02,90.75,2.94,5.4,34.2,1968.12,5.56,647.92,20.99,38.58,20.42,1968-02
1968.03,89.09,2.95,5.44,34.3,1968.21,5.74,634.22,21,38.73,19.93,1968-03
1968.04,95.67,2.96,5.48,34.4,1968.29,5.64,679.08,21.03,38.92,21.28,1968-04
1968.05,97.87,2.98,5.53,34.5,1968.37,5.87,692.68,21.07,39.12,21.63,1968-05
1968.06,100.5,2.99,5.57,34.7,1968.46,5.72,707.2,21.04,39.19,22,1968-06
1968.07,100.3,3,5.6,34.9,1968.54,5.5,701.74,21.01,39.18,21.75,1968-07
1968.08,98.11,3.02,5.63,35,1968.62,5.42,684.46,21.05,39.28,21.14,1968-08
1968.09,101.3,3.03,5.66,35.1,1968.71,5.46,704.7,21.08,39.37,21.68,1968-09
1968.10,103.8,3.04,5.69,35.3,1968.79,5.58,718,21.05,39.38,22,1968-10
1968.11,105.4,3.06,5.73,35.4,1968.87,5.7,727.01,21.08,39.5,22.2,1968-11
1968.12,106.5,3.07,5.76,35.5,1968.96,6.03,732.53,21.12,39.62,22.28,1968-12
1969.01,102,3.08,5.78,35.6,1969.04,6.04,699.61,21.13,39.64,21.19,1969-01
1969.02,101.5,3.09,5.8,35.8,1969.12,6.19,692.29,21.08,39.56,20.9,1969-02
1969.03,99.3,3.1,5.82,36.1,1969.21,6.3,671.65,20.97,39.37,20.2,1969-03
1969.04,101.3,3.11,5.83,36.3,1969.29,6.17,681.41,20.92,39.19,20.43,1969-04
1969.05,104.6,3.12,5.83,36.4,1969.37,6.32,701.67,20.93,39.13,20.97,1969-05
1969.06,99.14,3.13,5.84,36.6,1969.46,6.57,661.41,20.88,38.96,19.71,1969-06
1969.07,94.71,3.14,5.86,36.8,1969.54,6.72,628.42,20.81,38.86,18.68,1969-07
1969.08,94.18,3.14,5.87,37,1969.62,6.69,621.53,20.74,38.76,18.43,1969-08
1969.09,94.51,3.15,5.89,37.1,1969.71,7.16,622.02,20.73,38.77,18.4,1969-09
1969.10,95.52,3.15,5.85,37.3,1969.79,7.1,625.3,20.64,38.32,18.45,1969-10
1969.11,96.21,3.16,5.82,37.5,1969.87,7.14,626.46,20.55,37.87,18.44,1969-11
1969.12,91.11,3.16,5.78,37.7,1969.96,7.65,590.1,20.47,37.44,17.33,1969-12
1970.01,90.31,3.16,5.73,37.8,1970.04,7.79,583.37,20.43,37.01,17.09,1970-01
1970.02,87.16,3.17,5.68,38,1970.12,7.24,560.06,20.35,36.5,16.37,1970-02
1970.03,88.65,3.17,5.63,38.2,1970.21,7.07,566.65,20.26,35.99,16.53,1970-03
1970.04,85.95,3.17,5.59,38.5,1970.29,7.39,545.11,20.13,35.47,15.87,1970-04
1970.05,76.06,3.18,5.56,38.6,1970.37,7.91,481.14,20.09,35.15,13.98,1970-05
1970.06,75.59,3.18,5.52,38.8,1970.46,7.84,475.7,20.01,34.74,13.8,1970-06
1970.07,75.72,3.18,5.47,39,1970.54,7.46,474.08,19.93,34.23,13.73,1970-07
1970.08,77.92,3.19,5.41,39,1970.62,7.53,487.85,19.95,33.89,14.1,1970-08
1970.09,82.58,3.19,5.36,39.2,1970.71,7.39,514.39,19.87,33.39,14.84,1970-09
1970.10,84.37,3.17,5.28,39.4,1970.79,7.33,522.87,19.67,32.74,15.06,1970-10
1970.11,84.28,3.16,5.21,39.6,1970.87,6.84,519.68,19.46,32.1,14.95,1970-11
1970.12,90.05,3.14,5.13,39.8,1970.96,6.39,552.46,19.26,31.47,15.87,1970-12
1971.01,93.49,3.13,5.16,39.8,1971.04,6.24,573.57,19.2,31.66,16.46,1971-01
1971.02,97.11,3.12,5.19,39.9,1971.12,6.11,594.28,19.09,31.76,17.03,1971-02
1971.03,99.6,3.11,5.22,40,1971.21,5.7,608,18.98,31.86,17.4,1971-03
1971.04,103,3.11,5.25,40.1,1971.29,5.83,627.19,18.92,31.99,17.92,1971-04
1971.05,101.6,3.1,5.29,40.3,1971.37,6.39,615.59,18.8,32.03,17.56,1971-05
1971.06,99.72,3.1,5.32,40.6,1971.46,6.52,599.73,18.64,32,17.08,1971-06
1971.07,99,3.1,5.36,40.7,1971.54,6.73,593.94,18.58,32.14,16.89,1971-07
1971.08,97.24,3.09,5.39,40.8,1971.62,6.58,581.95,18.51,32.28,16.52,1971-08
1971.09,99.4,3.09,5.43,40.8,1971.71,6.14,594.88,18.49,32.5,16.86,1971-09
1971.10,97.29,3.08,5.52,40.9,1971.79,5.93,580.83,18.41,32.95,16.43,1971-10
1971.11,92.78,3.08,5.61,40.9,1971.87,5.81,553.9,18.37,33.49,15.64,1971-11
1971.12,99.17,3.07,5.7,41.1,1971.96,5.93,589.17,18.24,33.86,16.6,1971-12
1972.01,103.3,3.07,5.74,41.1,1972.04,5.95,613.71,18.24,34.08,17.26,1972-01
1972.02,105.2,3.07,5.77,41.3,1972.12,6.08,621.97,18.15,34.13,17.46,1972-02
1972.03,107.7,3.07,5.81,41.4,1972.21,6.07,635.21,18.11,34.27,17.81,1972-03
1972.04,108.8,3.07,5.86,41.5,1972.29,6.19,640.15,18.06,34.5,17.92,1972-04
1972.05,107.7,3.07,5.92,41.6,1972.37,6.13,632.16,18.02,34.73,17.66,1972-05
1972.06,108,3.07,5.97,41.7,1972.46,6.11,632.4,17.98,34.96,17.64,1972-06
1972.07,107.2,3.07,6.03,41.9,1972.54,6.11,624.72,17.91,35.12,17.4,1972-07
1972.08,111,3.08,6.08,42,1972.62,6.21,645.32,17.89,35.37,17.94,1972-08
1972.09,109.4,3.08,6.14,42.1,1972.71,6.55,634.51,17.86,35.61,17.61,1972-09
1972.10,109.6,3.1,6.23,42.3,1972.79,6.48,632.66,17.91,35.98,17.53,1972-10
1972.11,115.1,3.13,6.33,42.4,1972.87,6.28,662.85,18.01,36.43,18.34,1972-11
1972.12,117.5,3.15,6.42,42.5,1972.96,6.36,675.07,18.1,36.88,18.65,1972-12
1973.01,118.4,3.16,6.55,42.6,1973.04,6.46,678.65,18.09,37.52,18.71,1973-01
1973.02,114.2,3.16,6.67,42.9,1973.12,6.64,650,18,37.98,17.89,1973-02
1973.03,112.4,3.17,6.8,43.3,1973.21,6.71,633.84,17.88,38.35,17.41,1973-03
1973.04,110.3,3.19,6.94,43.6,1973.29,6.67,617.72,17.85,38.89,16.94,1973-04
1973.05,107.2,3.2,7.09,43.9,1973.37,6.85,596.26,17.82,39.42,16.31,1973-05
1973.06,104.8,3.22,7.23,44.2,1973.46,6.9,578.95,17.79,39.94,15.81,1973-06
1973.07,105.8,3.24,7.38,44.3,1973.54,7.13,583.16,17.84,40.7,15.89,1973-07
1973.08,103.8,3.25,7.54,45.1,1973.62,7.4,561.98,17.61,40.8,15.28,1973-08
1973.09,105.6,3.27,7.69,45.2,1973.71,7.09,570.46,17.66,41.54,15.48,1973-09
1973.10,109.8,3.31,7.85,45.6,1973.79,6.79,587.95,17.71,42.02,15.91,1973-10
1973.11,102,3.34,8,45.9,1973.87,6.73,542.61,17.79,42.58,14.65,1973-11
1973.12,94.78,3.38,8.16,46.2,1973.96,6.74,500.93,17.86,43.13,13.49,1973-12
1974.01,96.11,3.4,8.23,46.6,1974.04,6.99,503.6,17.82,43.11,13.53,1974-01
1974.02,93.45,3.42,8.29,47.2,1974.12,6.96,483.44,17.69,42.9,12.96,1974-02
1974.03,97.44,3.44,8.36,47.8,1974.21,7.21,497.75,17.57,42.71,13.31,1974-03
1974.04,92.46,3.46,8.49,48,1974.29,7.51,470.34,17.6,43.17,12.55,1974-04
1974.05,89.67,3.48,8.61,48.6,1974.37,7.58,450.52,17.48,43.28,12,1974-05
1974.06,89.79,3.5,8.74,49,1974.46,7.54,447.44,17.44,43.55,11.89,1974-06
1974.07,79.31,3.53,8.86,49.4,1974.54,7.81,392.02,17.45,43.81,10.39,1974-07
1974.08,76.03,3.56,8.99,50,1974.62,8.04,371.29,17.39,43.89,9.82,1974-08
1974.09,68.12,3.59,9.11,50.6,1974.71,8.04,328.72,17.32,43.96,8.68,1974-09
1974.10,69.44,3.59,9.04,51.1,1974.79,7.9,331.81,17.17,43.18,8.74,1974-10
1974.11,71.74,3.6,8.96,51.5,1974.87,7.68,340.14,17.05,42.5,8.95,1974-11
1974.12,67.07,3.6,8.89,51.9,1974.96,7.43,315.55,16.94,41.83,8.29,1974-12
1975.01,72.56,3.62,8.74,52.1,1975.04,7.5,340.07,16.98,40.98,8.92,1975-01
1975.02,80.1,3.65,8.6,52.5,1975.12,7.39,372.54,16.96,39.98,9.76,1975-02
1975.03,83.78,3.67,8.45,52.7,1975.21,7.73,388.18,17,39.15,10.16,1975-03
1975.04,84.72,3.68,8.29,52.9,1975.29,8.23,391.05,17,38.25,10.23,1975-04
1975.05,90.1,3.7,8.12,53.2,1975.37,8.06,413.54,16.97,37.28,10.82,1975-05
1975.06,92.4,3.71,7.96,53.6,1975.46,7.86,420.93,16.9,36.26,11.01,1975-06
1975.07,92.49,3.71,7.89,54.2,1975.54,8.06,416.68,16.71,35.56,10.9,1975-07
1975.08,85.71,3.71,7.83,54.3,1975.62,8.4,385.42,16.68,35.19,10.09,1975-08
1975.09,84.67,3.71,7.76,54.6,1975.71,8.43,378.65,16.59,34.7,9.92,1975-09
1975.10,88.57,3.7,7.83,54.9,1975.79,8.14,393.93,16.46,34.81,10.33,1975-10
1975.11,90.07,3.69,7.89,55.3,1975.87,8.05,397.7,16.29,34.85,10.44,1975-11
1975.12,88.7,3.68,7.96,55.5,1975.96,8,390.24,16.19,35.02,10.25,1975-12
1976.01,96.86,3.68,8.19,55.6,1976.04,7.74,425.38,16.18,35.98,11.19,1976-01
1976.02,100.6,3.69,8.43,55.8,1976.12,7.79,440.22,16.13,36.87,11.59,1976-02
1976.03,101.1,3.69,8.66,55.9,1976.21,7.73,441.61,16.12,37.83,11.63,1976-03
1976.04,101.9,3.71,8.86,56.1,1976.29,7.56,443.52,16.16,38.55,11.69,1976-04
1976.05,101.2,3.74,9.05,56.5,1976.37,7.9,437.36,16.15,39.13,11.53,1976-05
1976.06,101.8,3.76,9.25,56.8,1976.46,7.86,437.63,16.16,39.76,11.54,1976-06
1976.07,104.2,3.79,9.35,57.1,1976.54,7.83,445.59,16.21,39.98,11.76,1976-07
1976.08,103.3,3.82,9.45,57.4,1976.62,7.77,439.43,16.25,40.2,11.6,1976-08
1976.09,105.5,3.85,9.55,57.6,1976.71,7.59,447.23,16.32,40.48,11.81,1976-09
1976.10,101.9,3.92,9.67,57.9,1976.79,7.41,429.73,16.52,40.78,11.35,1976-10
1976.11,101.2,3.98,9.79,58,1976.87,7.29,426.05,16.77,41.22,11.25,1976-11
1976.12,104.7,4.05,9.91,58.2,1976.96,6.87,439.27,16.99,41.58,11.6,1976-12
1977.01,103.8,4.1,9.97,58.5,1977.04,7.21,433.26,17.1,41.6,11.44,1977-01
1977.02,101,4.14,10.02,59.1,1977.12,7.39,417.29,17.12,41.41,11.01,1977-02
1977.03,100.6,4.19,10.08,59.5,1977.21,7.46,412.84,17.19,41.37,10.9,1977-03
1977.04,99.05,4.25,10.19,60,1977.29,7.37,403.09,17.28,41.48,10.64,1977-04
1977.05,98.76,4.3,10.31,60.3,1977.37,7.46,399.91,17.43,41.74,10.55,1977-05
1977.06,99.29,4.36,10.42,60.7,1977.46,7.28,399.41,17.54,41.92,10.53,1977-06
1977.07,100.2,4.41,10.52,61,1977.54,7.33,401.09,17.64,42.1,10.57,1977-07
1977.08,97.75,4.45,10.61,61.2,1977.62,7.4,390,17.77,42.34,10.27,1977-08
1977.09,96.23,4.5,10.71,61.4,1977.71,7.34,382.69,17.9,42.59,10.07,1977-09
1977.10,93.74,4.56,10.77,61.6,1977.79,7.52,371.58,18.06,42.69,9.77,1977-10
1977.11,94.28,4.61,10.83,61.9,1977.87,7.58,371.9,18.2,42.72,9.77,1977-11
1977.12,93.82,4.67,10.89,62.1,1977.96,7.69,368.9,18.36,42.82,9.68,1977-12
1978.01,90.25,4.71,10.9,62.5,1978.04,7.96,352.59,18.41,42.58,9.24,1978-01
1978.02,88.98,4.76,10.91,62.9,1978.12,8.03,345.42,18.47,42.35,9.05,1978-02
1978.03,88.82,4.8,10.92,63.4,1978.21,8.04,342.08,18.49,42.06,8.95,1978-03
1978.04,92.71,4.84,11.02,63.9,1978.29,8.15,354.27,18.48,42.12,9.26,1978-04
1978.05,97.41,4.87,11.13,64.5,1978.37,8.35,368.76,18.45,42.12,9.63,1978-05
1978.06,97.66,4.91,11.23,65.2,1978.46,8.46,365.74,18.39,42.06,9.55,1978-06
1978.07,97.19,4.95,11.34,65.7,1978.54,8.64,361.21,18.38,42.16,9.43,1978-07
1978.08,103.9,4.98,11.46,66,1978.62,8.41,384.39,18.44,42.39,10.02,1978-08
1978.09,103.9,5.02,11.57,66.5,1978.71,8.42,381.5,18.43,42.48,9.94,1978-09
1978.10,100.6,5.04,11.82,67.1,1978.79,8.64,366.08,18.33,43.02,9.53,1978-10
1978.11,94.71,5.05,12.08,67.4,1978.87,8.81,343.11,18.31,43.75,8.93,1978-11
1978.12,96.11,5.07,12.33,67.7,1978.96,9.01,346.64,18.29,44.47,9.01,1978-12
1979.01,99.71,5.11,12.65,68.3,1979.04,9.1,356.47,18.28,45.24,9.26,1979-01
1979.02,98.23,5.16,12.98,69.1,1979.12,9.1,347.11,18.22,45.86,9,1979-02
1979.03,100.1,5.2,13.3,69.8,1979.21,9.12,350.17,18.19,46.53,9.07,1979-03
1979.04,102.1,5.25,13.53,70.6,1979.29,9.18,353.12,18.15,46.78,9.13,1979-04
1979.05,99.73,5.29,13.75,71.5,1979.37,9.25,340.58,18.08,46.97,8.79,1979-05
1979.06,101.7,5.34,13.98,72.3,1979.46,8.91,343.47,18.03,47.21,8.85,1979-06
1979.07,102.7,5.4,14.2,73.1,1979.54,8.95,343.05,18.03,47.42,8.83,1979-07
1979.08,107.4,5.45,14.41,73.8,1979.62,9.03,355.35,18.04,47.69,9.13,1979-08
1979.09,108.6,5.51,14.63,74.6,1979.71,9.33,355.46,18.03,47.89,9.11,1979-09
1979.10,104.5,5.56,14.71,75.2,1979.79,10.3,339.31,18.04,47.75,8.68,1979-10
1979.11,103.7,5.6,14.78,75.9,1979.87,10.65,333.61,18.03,47.56,8.52,1979-11
1979.12,107.8,5.65,14.86,76.7,1979.96,10.39,343.18,17.99,47.31,8.75,1979-12
1980.01,110.9,5.7,15,77.8,1980.04,10.8,348.06,17.89,47.09,8.85,1980-01
1980.02,115.3,5.75,15.15,78.9,1980.12,12.41,356.83,17.79,46.88,9.05,1980-02
1980.03,104.7,5.8,15.29,80.1,1980.21,12.75,319.17,17.68,46.61,8.08,1980-03
1980.04,103,5.85,15.17,81,1980.29,11.47,310.5,17.62,45.74,7.84,1980-04
1980.05,107.7,5.89,15.06,81.8,1980.37,10.18,321.49,17.59,44.94,8.1,1980-05
1980.06,114.6,5.94,14.94,82.7,1980.46,9.78,338.36,17.54,44.11,8.51,1980-06
1980.07,119.8,5.98,14.84,82.7,1980.54,10.25,353.72,17.67,43.82,8.88,1980-07
1980.08,123.5,6.03,14.74,83.3,1980.62,11.1,362.01,17.67,43.21,9.07,1980-08
1980.09,126.5,6.07,14.64,84,1980.71,11.51,367.72,17.64,42.56,9.2,1980-09
1980.10,130.2,6.1,14.7,84.8,1980.79,11.75,374.9,17.56,42.33,9.36,1980-10
1980.11,135.7,6.13,14.76,85.5,1980.87,12.68,387.54,17.51,42.15,9.65,1980-11
1980.12,133.5,6.16,14.82,86.3,1980.96,12.84,377.72,17.43,41.93,9.39,1980-12
1981.01,133,6.2,14.74,87,1981.04,12.57,373.28,17.4,41.37,9.26,1981-01
1981.02,128.4,6.24,14.66,87.9,1981.12,13.19,356.68,17.33,40.72,8.83,1981-02
1981.03,133.2,6.28,14.58,88.5,1981.21,13.12,367.51,17.33,40.23,9.08,1981-03
1981.04,134.4,6.32,14.72,89.1,1981.29,13.68,368.32,17.31,40.35,9.09,1981-04
1981.05,131.7,6.35,14.87,89.8,1981.37,14.1,358.11,17.28,40.42,8.82,1981-05
1981.06,132.3,6.39,15.01,90.6,1981.46,13.47,356.56,17.22,40.45,8.77,1981-06
1981.07,129.1,6.43,15.1,91.6,1981.54,14.28,344.14,17.15,40.24,8.45,1981-07
1981.08,129.6,6.48,15.18,92.3,1981.62,14.94,342.85,17.13,40.17,8.4,1981-08
1981.09,118.3,6.52,15.27,93.2,1981.71,15.32,309.94,17.08,40.01,7.58,1981-09
1981.10,119.8,6.56,15.3,93.4,1981.79,15.15,313.19,17.14,40,7.65,1981-10
1981.11,122.9,6.59,15.33,93.7,1981.87,13.39,320.27,17.18,39.95,7.81,1981-11
1981.12,123.8,6.63,15.36,94,1981.96,13.72,321.58,17.22,39.9,7.83,1981-12
1982.01,117.3,6.66,15.18,94.3,1982.04,14.59,303.73,17.25,39.3,7.39,1982-01
1982.02,114.5,6.69,14.99,94.6,1982.12,14.43,295.54,17.27,38.7,7.18,1982-02
1982.03,110.8,6.72,14.81,94.5,1982.21,13.86,286.29,17.36,38.27,6.95,1982-03
1982.04,116.3,6.75,14.6,94.9,1982.29,13.87,299.24,17.37,37.56,7.26,1982-04
1982.05,116.4,6.78,14.38,95.8,1982.37,13.62,296.68,17.28,36.66,7.19,1982-05
1982.06,109.7,6.81,14.17,97,1982.46,14.3,276.15,17.14,35.67,6.69,1982-06
1982.07,109.4,6.82,13.97,97.5,1982.54,13.95,273.98,17.09,34.98,6.64,1982-07
1982.08,109.7,6.84,13.76,97.7,1982.62,13.06,274.17,17.09,34.4,6.64,1982-08
1982.09,122.4,6.85,13.56,97.9,1982.71,12.34,305.28,17.08,33.82,7.4,1982-09
1982.10,132.7,6.86,13.25,98.2,1982.79,10.91,329.96,17.05,32.95,8,1982-10
1982.11,138.1,6.86,12.95,98,1982.87,10.55,344.09,17.1,32.26,8.35,1982-11
1982.12,139.4,6.87,12.64,97.6,1982.96,10.54,348.75,17.19,31.62,8.47,1982-12
1983.01,144.3,6.88,12.57,97.8,1983.04,10.46,360.27,17.19,31.38,8.76,1983-01
1983.02,146.8,6.9,12.49,97.9,1983.12,10.72,366.14,17.2,31.16,8.91,1983-02
1983.03,151.9,6.91,12.42,97.9,1983.21,10.51,378.86,17.23,30.98,9.23,1983-03
1983.04,157.7,6.92,12.48,98.6,1983.29,10.4,390.53,17.14,30.9,9.53,1983-04
1983.05,164.1,6.93,12.53,99.2,1983.37,10.38,403.92,17.06,30.85,9.87,1983-05
1983.06,166.4,6.94,12.59,99.5,1983.46,10.85,408.35,17.03,30.9,10,1983-06
1983.07,167,6.96,12.83,99.9,1983.54,11.38,408.18,17.01,31.35,10.01,1983-07
1983.08,162.4,6.98,13.06,100.2,1983.62,11.85,395.75,17.01,31.83,9.73,1983-08
1983.09,167.2,7,13.3,100.7,1983.71,11.65,405.42,16.97,32.25,9.98,1983-09
1983.10,167.7,7.03,13.54,101,1983.79,11.54,405.43,17,32.74,10,1983-10
1983.11,165.2,7.06,13.79,101.2,1983.87,11.69,398.6,17.03,33.26,9.85,1983-11
1983.12,164.4,7.09,14.03,101.3,1983.96,11.83,396.27,17.09,33.82,9.82,1983-12
1984.01,166.4,7.12,14.44,101.9,1984.04,11.67,398.73,17.06,34.6,9.89,1984-01
1984.02,157.3,7.15,14.85,102.4,1984.12,11.84,375.09,17.05,35.41,9.32,1984-02
1984.03,157.4,7.18,15.26,102.6,1984.21,12.32,374.59,17.09,36.32,9.33,1984-03
1984.04,157.6,7.22,15.57,103.1,1984.29,12.63,373.25,17.11,36.88,9.31,1984-04
1984.05,156.6,7.27,15.89,103.4,1984.37,13.41,369.81,17.16,37.52,9.23,1984-05
1984.06,153.1,7.31,16.2,103.7,1984.46,13.56,360.5,17.21,38.15,9.01,1984-06
1984.07,151.1,7.33,16.32,104.1,1984.54,13.36,354.42,17.2,38.28,8.87,1984-07
1984.08,164.4,7.36,16.44,104.5,1984.62,12.72,384.14,17.19,38.41,9.62,1984-08
1984.09,166.1,7.38,16.56,105,1984.71,12.52,386.26,17.16,38.51,9.69,1984-09
1984.10,164.8,7.43,16.59,105.3,1984.79,12.16,382.15,17.23,38.46,9.6,1984-10
1984.11,166.3,7.48,16.61,105.3,1984.87,11.57,385.63,17.35,38.52,9.69,1984-11
1984.12,164.5,7.53,16.64,105.3,1984.96,11.5,381.45,17.46,38.59,9.6,1984-12
1985.01,171.6,7.57,16.56,105.5,1985.04,11.38,397.16,17.53,38.32,10,1985-01
1985.02,180.9,7.62,16.47,106,1985.12,11.51,416.71,17.55,37.95,10.49,1985-02
1985.03,179.4,7.66,16.39,106.4,1985.21,11.86,411.7,17.58,37.61,10.37,1985-03
1985.04,180.6,7.69,16.13,106.9,1985.29,11.43,412.52,17.56,36.84,10.4,1985-04
1985.05,184.9,7.71,15.87,107.3,1985.37,10.85,420.77,17.55,36.11,10.61,1985-05
